"","V1","V2","V3","V4"
"50682",1,6,7,6
"50683",2,2,4,2
"50684",1,10,11,10
"50685",1,1,2,1
"50686",14,1,15,14
"50687",1,5,6,5
"50688",2,3,5,3
"50689",4,56,60,58
"50690",10,15,25,24
"50691",6,4,10,8
"50692",2,10,12,10
"50693",2,6,8,7
"50694",1,24,25,24
"50695",3,20,23,21
"50696",1,6,7,6
"50697",1,3,4,3
"50698",2,5,7,5
"50699",2,3,5,3
"50700",2,5,7,5
"50701",2,3,5,3
"50702",1,1,2,1
"50703",35,10,45,43
"50704",1,3,4,3
"50705",1,3,4,3
"50706",2,12,14,12
"50707",3,29,32,29
"50708",169,9,178,175
"50709",1,6,7,6
"50710",1,16,17,16
"50711",5,4,9,6
"50712",2,1,3,2
"50713",2,11,13,11
"50714",1,1,2,1
"50715",1,1,2,1
"50716",1,56,57,56
"50717",4,35,39,36
"50718",1,12,13,12
"50719",3,3,6,3
"50720",4,5,9,8
"50721",2,4,6,4
"50722",2,42,44,43
"50723",1,8,9,8
"50724",2,3,5,4
"50725",1,20,21,20
"50726",1,56,57,56
"50727",2,21,23,22
"50728",1,3,4,3
"50729",1,13,14,13
"50730",3,16,19,17
"50731",2,1,3,2
"50732",2,2,4,3
"50733",1,54,55,54
"50734",1,10,11,10
"50735",2,8,10,8
"50736",1,12,13,12
"50737",1,7,8,7
"50738",1,3,4,3
"50739",1,10,11,10
"50740",2,13,15,13
"50741",3,7,10,8
"50742",9,3,12,9
"50743",1,2,3,2
"50744",4,11,15,14
"50745",3,1,4,3
"50746",1,9,10,9
"50747",1,8,9,8
"50748",2,11,13,11
"50749",4,14,18,16
"50750",2,4,6,4
"50751",2,1,3,2
"50752",7,27,34,31
"50753",1,10,11,10
"50754",2,3,5,4
"50755",3,1,4,3
"50756",3,1,4,3
"50757",1,2,3,2
"50758",2,7,9,8
"50759",6,5,11,9
"50760",2,7,9,8
"50761",3,4,7,6
"50762",3,4,7,4
"50763",1,2,3,2
"50764",1,3,4,3
"50765",9,6,15,13
"50766",9,6,15,13
"50767",3,7,10,8
"50768",1,1,2,1
"50769",2,3,5,4
"50770",13,5,18,15
"50771",4,2,6,5
"50772",1,6,7,6
"50773",2,2,4,2
"50774",1,10,11,10
"50775",1,16,17,16
"50776",1,4,5,4
"50777",1,8,9,8
"50778",2,5,7,5
"50779",1,2,3,2
"50780",1,10,11,10
"50781",3,31,34,32
"50782",3,1,4,3
"50783",3,36,39,38
"50784",1,1,2,1
"50785",3,3,6,4
"50786",10,4,14,12
"50787",3,11,14,12
"50788",5,28,33,29
"50789",4,18,22,19
"50790",2,6,8,6
"50791",4,4,8,6
"50792",1,8,9,8
"50793",2,4,6,5
"50794",1,1,2,1
"50795",6,4,10,9
"50796",1,3,4,3
"50797",5,2,7,6
"50798",1,2,3,2
"50799",2,5,7,5
"50800",1,2,3,2
"50801",1,7,8,7
"50802",3,37,40,38
"50803",2,4,6,4
"50804",22,6,28,24
"50805",3,23,26,25
"50806",16,54,70,54
"50807",1,9,10,9
"50808",3,23,26,24
"50809",1,9,10,9
"50810",2,19,21,20
"50811",2,1,3,2
"50812",1,15,16,15
"50813",1,8,9,8
"50814",3,17,20,17
"50815",1,2,3,2
"50816",1,5,6,5
"50817",3,42,45,42
"50818",9,1,10,9
"50819",3,17,20,17
"50820",1,24,25,24
"50821",1,18,19,18
"50822",1,3,4,3
"50823",2,6,8,7
"50824",1,39,40,39
"50825",15,37,52,49
"50826",169,17,186,185
"50827",1,4,5,4
"50828",1,37,38,37
"50829",16,11,27,21
"50830",8,1,9,8
"50831",2,8,10,8
"50832",1,6,7,6
"50833",1,8,9,8
"50834",1,32,33,32
"50835",2,5,7,5
"50836",1,14,15,14
"50837",2,1,3,2
"50838",3,54,57,54
"50839",8,6,14,13
"50840",1,21,22,21
"50841",1,2,3,2
"50842",1,3,4,3
"50843",2,3,5,4
"50844",4,17,21,19
"50845",3,8,11,9
"50846",2,15,17,15
"50847",2,11,13,11
"50848",1,3,4,3
"50849",2,8,10,8
"50850",3,20,23,20
"50851",2,1,3,2
"50852",1,2,3,2
"50853",1,3,4,3
"50854",1,2,3,2
"50855",1,8,9,8
"50856",1,1,2,1
"50857",4,14,18,17
"50858",3,3,6,3
"50859",2,6,8,6
"50860",1,4,5,4
"50861",2,3,5,4
"50862",1,5,6,5
"50863",1,1,2,1
"50864",1,1,2,1
"50865",5,7,12,11
"50866",3,4,7,6
"50867",1,11,12,11
"50868",1,15,16,15
"50869",1,2,3,2
"50870",2,15,17,16
"50871",3,12,15,12
"50872",1,10,11,10
"50873",1,5,6,5
"50874",1,8,9,8
"50875",7,11,18,16
"50876",6,6,12,11
"50877",4,8,12,11
"50878",3,20,23,20
"50879",3,12,15,12
"50880",2,15,17,15
"50881",1,1,2,1
"50882",5,36,41,40
"50883",1,12,13,12
"50884",2,5,7,6
"50885",2,4,6,4
"50886",2,2,4,2
"50887",2,7,9,8
"50888",15,8,23,21
"50889",4,6,10,8
"50890",1,2,3,2
"50891",4,13,17,15
"50892",1,61,62,61
"50893",1,14,15,14
"50894",7,9,16,11
"50895",2,13,15,13
"50896",1,16,17,16
"50897",9,1,10,9
"50898",4,4,8,4
"50899",2,11,13,11
"50900",2,10,12,11
"50901",4,1,5,4
"50902",1,17,18,17
"50903",1,15,16,15
"50904",1,7,8,7
"50905",2,5,7,6
"50906",2,9,11,10
"50907",1,5,6,5
"50908",4,36,40,38
"50909",1,60,61,60
"50910",8,18,26,23
"50911",2,27,29,28
"50912",16,4,20,19
"50913",5,20,25,23
"50914",7,9,16,13
"50915",1,10,11,10
"50916",1,5,6,5
"50917",2,23,25,23
"50918",1,1,2,1
"50919",1,5,6,5
"50920",4,28,32,28
"50921",2,5,7,6
"50922",1,15,16,15
"50923",1,14,15,14
"50924",5,29,34,30
"50925",3,5,8,6
"50926",2,9,11,9
"50927",1,1,2,1
"50928",7,1,8,7
"50929",1,4,5,4
"50930",2,10,12,11
"50931",3,11,14,12
"50932",2,1,3,2
"50933",3,6,9,7
"50934",1,5,6,5
"50935",3,18,21,20
"50936",1,5,6,5
"50937",1,3,4,3
"50938",7,7,14,12
"50939",1,24,25,24
"50940",1,4,5,4
"50941",1,3,4,3
"50942",1,2,3,2
"50943",2,3,5,4
"50944",1,7,8,7
"50945",1,5,6,5
"50946",6,8,14,13
"50947",3,10,13,12
"50948",5,20,25,23
"50949",4,22,26,24
"50950",1,1,2,1
"50951",16,4,20,19
"50952",1,5,6,5
"50953",2,3,5,3
"50954",1,3,4,3
"50955",1,7,8,7
"50956",2,13,15,13
"50957",1,2,3,2
"50958",1,6,7,6
"50959",1,8,9,8
"50960",2,12,14,12
"50961",13,9,22,21
"50962",1,12,13,12
"50963",1,1,2,1
"50964",1,3,4,3
"50965",2,4,6,5
"50966",2,6,8,6
"50967",1,5,6,5
"50968",1,10,11,10
"50969",6,35,41,39
"50970",3,9,12,11
"50971",3,2,5,4
"50972",2,12,14,12
"50973",3,44,47,45
"50974",1,8,9,8
"50975",1,6,7,6
"50976",1,15,16,15
"50977",2,24,26,24
"50978",2,9,11,10
"50979",1,18,19,18
"50980",1,13,14,13
"50981",2,3,5,4
"50982",1,5,6,5
"50983",2,15,17,15
"50984",3,29,32,29
"50985",2,25,27,26
"50986",2,26,28,26
"50987",1,40,41,40
"50988",2,20,22,21
"50989",1,3,4,3
"50990",3,5,8,6
"50991",5,12,17,16
"50992",1,4,5,4
"50993",3,10,13,11
"50994",6,14,20,14
"50995",3,8,11,9
"50996",1,4,5,4
"50997",2,3,5,4
"50998",3,12,15,12
"50999",2,2,4,3
"51000",1,18,19,18
"51001",1,8,9,8
"51002",3,6,9,6
"51003",2,11,13,11
"51004",1,3,4,3
"51005",1,5,6,5
"51006",6,4,10,9
"51007",2,24,26,24
"51008",2,30,32,31
"51009",1,1,2,1
"51010",1,2,3,2
"51011",3,3,6,5
"51012",1,14,15,14
"51013",1,1,2,1
"51014",1,16,17,16
"51015",1,18,19,18
"51016",169,3,172,170
"51017",25,10,35,30
"51018",10,25,35,30
"51019",1,22,23,22
"51020",15,15,30,15
"51021",6,37,43,42
"51022",2,6,8,7
"51023",1,6,7,6
"51024",12,3,15,14
"51025",1,1,2,1
"51026",4,36,40,37
"51027",1,15,16,15
"51028",3,31,34,33
"51029",43,12,55,52
"51030",3,5,8,5
"51031",2,2,4,2
"51032",2,5,7,5
"51033",1,6,7,6
"51034",2,1,3,2
"51035",1,7,8,7
"51036",1,29,30,29
"51037",2,28,30,29
"51038",1,37,38,37
"51039",2,16,18,17
"51040",3,28,31,30
"51041",1,10,11,10
"51042",3,3,6,4
"51043",1,5,6,5
"51044",2,1,3,2
"51045",2,7,9,7
"51046",1,5,6,5
"51047",2,7,9,7
"51048",3,30,33,32
"51049",1,2,3,2
"51050",14,1,15,14
"51051",4,1,5,4
"51052",1,1,2,1
"51053",1,4,5,4
"51054",2,1,3,2
"51055",1,1,2,1
"51056",4,7,11,10
"51057",8,169,177,172
"51058",1,5,6,5
"51059",1,3,4,3
"51060",1,1,2,1
"51061",6,14,20,17
"51062",2,26,28,26
"51063",2,2,4,3
"51064",5,19,24,23
"51065",1,1,2,1
"51066",2,3,5,4
"51067",1,8,9,8
"51068",1,6,7,6
"51069",1,5,6,5
"51070",4,2,6,4
"51071",5,4,9,8
"51072",2,1,3,2
"51073",1,13,14,13
"51074",3,3,6,4
"51075",2,14,16,14
"51076",4,10,14,13
"51077",5,30,35,34
"51078",4,1,5,4
"51079",6,13,19,16
"51080",2,5,7,5
"51081",1,13,14,13
"51082",4,42,46,42
"51083",3,2,5,4
"51084",2,1,3,2
"51085",5,17,22,21
"51086",1,2,3,2
"51087",2,9,11,9
"51088",12,2,14,13
"51089",1,14,15,14
"51090",1,18,19,18
"51091",2,54,56,54
"51092",1,1,2,1
"51093",1,2,3,2
"51094",2,10,12,11
"51095",2,3,5,3
"51096",3,35,38,35
"51097",1,5,6,5
"51098",1,5,6,5
"51099",1,17,18,17
"51100",2,18,20,19
"51101",3,24,27,24
"51102",2,15,17,15
"51103",4,31,35,31
"51104",2,7,9,7
"51105",1,1,2,1
"51106",1,3,4,3
"51107",28,20,48,47
"51108",1,4,5,4
"51109",2,4,6,4
"51110",3,4,7,6
"51111",1,11,12,11
"51112",1,8,9,8
"51113",1,3,4,3
"51114",1,11,12,11
"51115",1,11,12,11
"51116",3,11,14,12
"51117",1,56,57,56
"51118",4,17,21,18
"51119",3,28,31,29
"51120",1,1,2,1
"51121",4,9,13,11
"51122",1,5,6,5
"51123",1,1,2,1
"51124",2,1,3,2
"51125",2,1,3,2
"51126",1,15,16,15
"51127",1,8,9,8
"51128",1,15,16,15
"51129",1,1,2,1
"51130",3,3,6,4
"51131",5,7,12,8
"51132",1,3,4,3
"51133",2,4,6,4
"51134",2,2,4,3
"51135",3,4,7,6
"51136",1,8,9,8
"51137",1,8,9,8
"51138",1,1,2,1
"51139",1,3,4,3
"51140",1,4,5,4
"51141",2,9,11,9
"51142",2,6,8,7
"51143",6,24,30,25
"51144",2,3,5,4
"51145",3,14,17,16
"51146",11,56,67,61
"51147",1,1,2,1
"51148",4,13,17,16
"51149",2,12,14,12
"51150",2,1,3,2
"51151",1,9,10,9
"51152",4,1,5,4
"51153",2,10,12,10
"51154",1,1,2,1
"51155",2,25,27,25
"51156",1,4,5,4
"51157",2,13,15,14
"51158",1,37,38,37
"51159",1,5,6,5
"51160",2,6,8,7
"51161",5,35,40,36
"51162",1,9,10,9
"51163",3,35,38,37
"51164",4,6,10,9
"51165",4,5,9,7
"51166",1,14,15,14
"51167",3,15,18,17
"51168",3,5,8,7
"51169",3,5,8,7
"51170",2,12,14,12
"51171",1,1,2,1
"51172",3,13,16,15
"51173",5,1,6,5
"51174",5,13,18,14
"51175",2,1,3,2
"51176",7,56,63,59
"51177",1,14,15,14
"51178",6,12,18,16
"51179",1,3,4,3
"51180",1,15,16,15
"51181",1,13,14,13
"51182",2,23,25,24
"51183",1,12,13,12
"51184",1,1,2,1
"51185",2,6,8,7
"51186",1,5,6,5
"51187",1,1,2,1
"51188",2,3,5,4
"51189",2,3,5,4
"51190",11,5,16,15
"51191",1,3,4,3
"51192",2,19,21,19
"51193",8,28,36,35
"51194",1,6,7,6
"51195",4,42,46,44
"51196",1,2,3,2
"51197",2,13,15,14
"51198",2,4,6,5
"51199",6,3,9,7
"51200",2,8,10,9
"51201",6,7,13,11
"51202",6,40,46,42
"51203",4,9,13,11
"51204",2,2,4,2
"51205",2,11,13,12
"51206",5,36,41,39
"51207",1,20,21,20
"51208",2,3,5,3
"51209",2,4,6,4
"51210",3,3,6,4
"51211",1,17,18,17
"51212",1,2,3,2
"51213",1,7,8,7
"51214",1,1,2,1
"51215",1,3,4,3
"51216",2,3,5,3
"51217",2,10,12,10
"51218",7,1,8,7
"51219",12,43,55,52
"51220",4,1,5,4
"51221",1,10,11,10
"51222",2,5,7,6
"51223",2,22,24,22
"51224",1,32,33,32
"51225",4,5,9,8
"51226",1,2,3,2
"51227",8,18,26,23
"51228",5,1,6,5
"51229",2,61,63,61
"51230",1,12,13,12
"51231",2,1,3,2
"51232",1,8,9,8
"51233",2,5,7,6
"51234",1,1,2,1
"51235",2,16,18,16
"51236",1,1,2,1
"51237",1,7,8,7
"51238",10,1,11,10
"51239",1,21,22,21
"51240",3,5,8,6
"51241",1,2,3,2
"51242",1,3,4,3
"51243",3,9,12,9
"51244",3,25,28,26
"51245",1,22,23,22
"51246",1,9,10,9
"51247",1,7,8,7
"51248",1,4,5,4
"51249",1,2,3,2
"51250",1,29,30,29
"51251",1,5,6,5
"51252",2,16,18,16
"51253",1,2,3,2
"51254",1,12,13,12
"51255",1,5,6,5
"51256",7,29,36,34
"51257",2,14,16,14
"51258",1,18,19,18
"51259",1,4,5,4
"51260",1,1,2,1
"51261",2,10,12,10
"51262",5,22,27,25
"51263",2,11,13,12
"51264",2,35,37,35
"51265",1,1,2,1
"51266",1,8,9,8
"51267",2,25,27,25
"51268",2,5,7,6
"51269",1,1,2,1
"51270",1,18,19,18
"51271",2,12,14,12
"51272",1,1,2,1
"51273",2,3,5,3
"51274",5,4,9,6
"51275",1,13,14,13
"51276",7,7,14,7
"51277",3,1,4,3
"51278",4,12,16,15
"51279",4,9,13,12
"51280",1,4,5,4
"51281",1,8,9,8
"51282",5,11,16,14
"51283",4,2,6,5
"51284",5,4,9,7
"51285",2,21,23,22
"51286",3,15,18,17
"51287",2,9,11,10
"51288",2,26,28,26
"51289",3,9,12,10
"51290",5,14,19,18
"51291",2,4,6,5
"51292",2,1,3,2
"51293",7,8,15,12
"51294",1,2,3,2
"51295",2,10,12,10
"51296",3,6,9,8
"51297",1,18,19,18
"51298",1,5,6,5
"51299",1,1,2,1
"51300",2,10,12,10
"51301",2,8,10,9
"51302",1,3,4,3
"51303",2,16,18,16
"51304",16,2,18,17
"51305",2,8,10,8
"51306",4,10,14,12
"51307",1,9,10,9
"51308",2,1,3,2
"51309",2,10,12,11
"51310",2,18,20,18
"51311",1,9,10,9
"51312",2,10,12,10
"51313",5,37,42,38
"51314",2,3,5,3
"51315",1,2,3,2
"51316",9,14,23,15
"51317",2,3,5,4
"51318",1,2,3,2
"51319",6,2,8,7
"51320",3,10,13,10
"51321",4,9,13,11
"51322",3,5,8,7
"51323",4,15,19,16
"51324",16,7,23,22
"51325",3,20,23,20
"51326",1,2,3,2
"51327",1,2,3,2
"51328",14,8,22,18
"51329",9,1,10,9
"51330",8,4,12,11
"51331",2,20,22,20
"51332",1,1,2,1
"51333",2,6,8,7
"51334",1,1,2,1
"51335",2,1,3,2
"51336",1,4,5,4
"51337",4,4,8,6
"51338",2,11,13,11
"51339",2,8,10,9
"51340",1,8,9,8
"51341",7,7,14,13
"51342",3,2,5,4
"51343",1,1,2,1
"51344",1,2,3,2
"51345",3,7,10,8
"51346",3,7,10,9
"51347",4,4,8,4
"51348",2,4,6,4
"51349",1,1,2,1
"51350",4,2,6,4
"51351",2,3,5,3
"51352",1,3,4,3
"51353",1,9,10,9
"51354",2,6,8,7
"51355",1,1,2,1
"51356",1,6,7,6
"51357",5,28,33,29
"51358",1,5,6,5
"51359",3,5,8,7
"51360",2,3,5,3
"51361",3,9,12,10
"51362",5,5,10,5
"51363",1,3,4,3
"51364",2,2,4,3
"51365",1,7,8,7
"51366",4,4,8,6
"51367",2,2,4,2
"51368",1,1,2,1
"51369",1,1,2,1
"51370",1,2,3,2
"51371",1,5,6,5
"51372",12,2,14,13
"51373",1,2,3,2
"51374",2,1,3,2
"51375",1,1,2,1
"51376",7,10,17,16
"51377",1,4,5,4
"51378",1,1,2,1
"51379",2,6,8,6
"51380",1,6,7,6
"51381",1,6,7,6
"51382",15,15,30,15
"51383",1,4,5,4
"51384",1,3,4,3
"51385",1,5,6,5
"51386",1,1,2,1
"51387",4,8,12,9
"51388",1,1,2,1
"51389",1,1,2,1
"51390",2,2,4,3
"51391",4,41,45,43
"51392",13,3,16,14
"51393",20,15,35,34
"51394",8,2,10,8
"51395",3,6,9,8
"51396",2,2,4,2
"51397",3,3,6,4
"51398",16,6,22,20
"51399",3,7,10,7
"51400",4,27,31,27
"51401",6,1,7,6
"51402",2,16,18,16
"51403",2,5,7,6
"51404",1,14,15,14
"51405",3,8,11,10
"51406",4,14,18,16
"51407",7,19,26,19
"51408",2,22,24,23
"51409",1,6,7,6
"51410",3,3,6,5
"51411",3,20,23,20
"51412",1,12,13,12
"51413",2,14,16,15
"51414",3,1,4,3
"51415",1,7,8,7
"51416",3,7,10,9
"51417",1,6,7,6
"51418",3,28,31,30
"51419",16,16,32,16
"51420",3,10,13,11
"51421",3,2,5,4
"51422",3,24,27,25
"51423",2,9,11,9
"51424",3,10,13,12
"51425",1,4,5,4
"51426",1,7,8,7
"51427",1,1,2,1
"51428",3,10,13,11
"51429",3,4,7,6
"51430",1,23,24,23
"51431",1,24,25,24
"51432",1,4,5,4
"51433",6,29,35,33
"51434",9,14,23,15
"51435",1,11,12,11
"51436",1,30,31,30
"51437",1,12,13,12
"51438",1,10,11,10
"51439",1,2,3,2
"51440",3,2,5,3
"51441",12,12,24,12
"51442",1,37,38,37
"51443",3,6,9,6
"51444",7,56,63,59
"51445",5,7,12,10
"51446",1,1,2,1
"51447",2,15,17,15
"51448",1,2,3,2
"51449",2,1,3,2
"51450",7,5,12,11
"51451",1,1,2,1
"51452",2,20,22,20
"51453",1,1,2,1
"51454",2,35,37,35
"51455",3,1,4,3
"51456",1,24,25,24
"51457",1,11,12,11
"51458",6,17,23,20
"51459",1,12,13,12
"51460",11,31,42,35
"51461",1,5,6,5
"51462",1,4,5,4
"51463",1,2,3,2
"51464",1,7,8,7
"51465",9,19,28,23
"51466",2,17,19,17
"51467",3,32,35,33
"51468",1,16,17,16
"51469",1,14,15,14
"51470",2,2,4,3
"51471",7,19,26,19
"51472",6,20,26,21
"51473",5,56,61,60
"51474",3,5,8,5
"51475",6,20,26,24
"51476",1,10,11,10
"51477",1,13,14,13
"51478",1,36,37,36
"51479",4,6,10,9
"51480",3,12,15,12
"51481",1,15,16,15
"51482",1,2,3,2
"51483",1,20,21,20
"51484",6,6,12,9
"51485",2,7,9,8
"51486",2,1,3,2
"51487",1,56,57,56
"51488",2,2,4,2
"51489",4,31,35,32
"51490",1,1,2,1
"51491",4,10,14,13
"51492",3,3,6,4
"51493",1,3,4,3
"51494",8,18,26,24
"51495",1,1,2,1
"51496",11,5,16,11
"51497",1,7,8,7
"51498",2,13,15,13
"51499",1,12,13,12
"51500",5,3,8,7
"51501",1,5,6,5
"51502",4,4,8,6
"51503",4,4,8,5
"51504",2,4,6,5
"51505",16,60,76,75
"51506",3,40,43,42
"51507",5,9,14,13
"51508",3,2,5,3
"51509",1,4,5,4
"51510",1,2,3,2
"51511",9,19,28,23
"51512",1,9,10,9
"51513",1,2,3,2
"51514",5,16,21,19
"51515",9,12,21,20
"51516",3,5,8,6
"51517",1,56,57,56
"51518",1,1,2,1
"51519",5,10,15,13
"51520",2,9,11,9
"51521",4,3,7,4
"51522",9,3,12,9
"51523",4,4,8,6
"51524",4,2,6,5
"51525",1,1,2,1
"51526",1,1,2,1
"51527",1,1,2,1
"51528",5,33,38,37
"51529",1,33,34,33
"51530",3,3,6,3
"51531",6,10,16,14
"51532",6,13,19,16
"51533",2,10,12,10
"51534",3,42,45,42
"51535",14,5,19,18
"51536",1,4,5,4
"51537",3,14,17,14
"51538",2,7,9,8
"51539",2,22,24,22
"51540",2,3,5,4
"51541",2,5,7,6
"51542",3,4,7,4
"51543",17,15,32,30
"51544",1,7,8,7
"51545",5,6,11,10
"51546",3,37,40,38
"51547",1,14,15,14
"51548",3,1,4,3
"51549",2,4,6,5
"51550",1,12,13,12
"51551",9,15,24,17
"51552",4,2,6,5
"51553",1,3,4,3
"51554",1,24,25,24
"51555",1,4,5,4
"51556",1,8,9,8
"51557",16,54,70,54
"51558",5,176,181,176
"51559",2,56,58,56
"51560",3,3,6,4
"51561",1,1,2,1
"51562",4,7,11,10
"51563",1,2,3,2
"51564",2,4,6,4
"51565",1,6,7,6
"51566",7,1,8,7
"51567",4,61,65,64
"51568",2,1,3,2
"51569",1,1,2,1
"51570",2,17,19,18
"51571",4,3,7,5
"51572",5,11,16,13
"51573",3,11,14,12
"51574",2,15,17,15
"51575",1,15,16,15
"51576",3,16,19,16
"51577",2,18,20,18
"51578",2,8,10,8
"51579",3,6,9,6
"51580",18,3,21,20
"51581",7,15,22,18
"51582",4,4,8,7
"51583",1,3,4,3
"51584",1,15,16,15
"51585",1,2,3,2
"51586",1,11,12,11
"51587",1,18,19,18
"51588",2,4,6,4
"51589",1,1,2,1
"51590",2,10,12,11
"51591",2,16,18,16
"51592",4,42,46,43
"51593",1,8,9,8
"51594",10,3,13,10
"51595",3,16,19,18
"51596",1,40,41,40
"51597",6,30,36,35
"51598",1,1,2,1
"51599",3,6,9,8
"51600",1,4,5,4
"51601",3,10,13,11
"51602",3,11,14,13
"51603",1,16,17,16
"51604",2,2,4,3
"51605",4,4,8,6
"51606",2,9,11,10
"51607",1,17,18,17
"51608",5,4,9,8
"51609",4,3,7,4
"51610",2,5,7,6
"51611",10,19,29,20
"51612",5,4,9,6
"51613",1,4,5,4
"51614",2,5,7,6
"51615",2,13,15,13
"51616",1,16,17,16
"51617",11,15,26,25
"51618",1,15,16,15
"51619",3,32,35,32
"51620",5,13,18,17
"51621",2,30,32,30
"51622",2,12,14,12
"51623",1,4,5,4
"51624",1,3,4,3
"51625",4,2,6,5
"51626",1,13,14,13
"51627",2,16,18,16
"51628",2,14,16,15
"51629",1,7,8,7
"51630",4,5,9,8
"51631",3,10,13,10
"51632",1,4,5,4
"51633",1,2,3,2
"51634",1,7,8,7
"51635",1,4,5,4
"51636",4,3,7,5
"51637",1,12,13,12
"51638",5,2,7,6
"51639",3,17,20,17
"51640",13,1,14,13
"51641",1,21,22,21
"51642",3,12,15,14
"51643",1,2,3,2
"51644",1,2,3,2
"51645",4,5,9,8
"51646",3,2,5,4
"51647",5,60,65,62
"51648",1,2,3,2
"51649",1,6,7,6
"51650",4,25,29,27
"51651",1,1,2,1
"51652",1,1,2,1
"51653",2,14,16,14
"51654",1,15,16,15
"51655",1,10,11,10
"51656",1,5,6,5
"51657",1,21,22,21
"51658",13,2,15,13
"51659",5,20,25,23
"51660",1,7,8,7
"51661",3,11,14,11
"51662",2,35,37,36
"51663",5,20,25,22
"51664",2,4,6,5
"51665",1,9,10,9
"51666",5,4,9,5
"51667",1,3,4,3
"51668",4,23,27,23
"51669",2,5,7,5
"51670",1,7,8,7
"51671",3,3,6,5
"51672",1,3,4,3
"51673",2,1,3,2
"51674",2,8,10,9
"51675",3,2,5,4
"51676",1,34,35,34
"51677",1,1,2,1
"51678",1,1,2,1
"51679",4,8,12,10
"51680",2,1,3,2
"51681",12,22,34,30
"51682",2,4,6,5
"51683",1,3,4,3
"51684",2,4,6,4
"51685",1,4,5,4
"51686",1,2,3,2
"51687",2,7,9,7
"51688",3,39,42,41
"51689",3,6,9,8
"51690",2,1,3,2
"51691",1,1,2,1
"51692",1,36,37,36
"51693",8,11,19,18
"51694",4,28,32,29
"51695",2,14,16,15
"51696",1,1,2,1
"51697",1,4,5,4
"51698",1,1,2,1
"51699",6,3,9,8
"51700",1,16,17,16
"51701",1,42,43,42
"51702",3,8,11,9
"51703",1,12,13,12
"51704",2,3,5,4
"51705",2,4,6,4
"51706",5,5,10,7
"51707",2,4,6,5
"51708",1,4,5,4
"51709",1,8,9,8
"51710",1,8,9,8
"51711",3,12,15,13
"51712",2,12,14,13
"51713",1,13,14,13
"51714",5,1,6,5
"51715",1,7,8,7
"51716",4,8,12,11
"51717",3,13,16,14
"51718",6,5,11,10
"51719",3,10,13,12
"51720",1,13,14,13
"51721",1,9,10,9
"51722",1,18,19,18
"51723",5,40,45,42
"51724",5,6,11,9
"51725",2,8,10,8
"51726",6,2,8,7
"51727",2,4,6,4
"51728",4,5,9,7
"51729",3,9,12,9
"51730",3,37,40,38
"51731",4,10,14,11
"51732",1,17,18,17
"51733",2,9,11,10
"51734",6,6,12,10
"51735",3,176,179,176
"51736",1,2,3,2
"51737",2,9,11,10
"51738",3,3,6,4
"51739",2,2,4,2
"51740",12,2,14,13
"51741",27,27,54,27
"51742",5,15,20,19
"51743",4,15,19,15
"51744",8,1,9,8
"51745",21,21,42,21
"51746",17,17,34,17
"51747",25,13,38,37
"51748",13,14,27,25
"51749",10,11,21,20
"51750",11,27,38,37
"51751",35,10,45,42
"51752",11,25,36,35
"51753",1,8,9,8
"51754",4,25,29,28
"51755",7,3,10,8
"51756",7,15,22,20
"51757",2,28,30,28
"51758",20,20,40,20
"51759",14,7,21,20
"51760",7,8,15,14
"51761",5,7,12,10
"51762",3,3,6,5
"51763",20,6,26,23
"51764",2,35,37,35
"51765",24,21,45,44
"51766",32,32,64,32
"51767",15,36,51,48
"51768",7,9,16,15
"51769",6,21,27,23
"51770",1,2,3,2
"51771",5,1,6,5
